,XRP-USD,TRX-USD,ETC-USD,BCH-USD,EOS-USD,ADA-USD,BNT-USD,LTC-USD,DOGE-USD,BAT-USD
2021-02-14 19:00:00+00:00,0.5921980142593384,0.05512327328324318,16.17207145690918,683.1724243164062,5.080096244812012,0.8457039594650269,3.4934916496276855,213.7448272705078,0.059749435633420944,0.5608197450637817
2021-02-14 20:00:00+00:00,0.5940158367156982,0.05612049996852875,16.02596664428711,695.7356567382812,5.147533893585205,0.8626807332038879,3.543194055557251,215.80477905273438,0.06020233407616615,0.5673019289970398
2021-02-14 21:00:00+00:00,0.6046623587608337,0.057129789143800735,16.2781982421875,724.1572265625,5.234618663787842,0.8807216286659241,3.575758457183838,218.22474670410156,0.059991538524627686,0.5785103440284729
2021-02-14 22:00:00+00:00,0.6021836996078491,0.05635832995176315,16.24768829345703,734.2091064453125,5.188286304473877,0.8688145279884338,3.57198429107666,219.06886291503906,0.05843352526426315,0.5679908990859985
2021-02-14 23:00:00+00:00,0.5944210290908813,0.05555715039372444,16.154699325561523,724.0503540039062,5.096184730529785,0.8486019372940063,3.5395729541778564,214.46597290039062,0.06252709776163101,0.5618455410003662
2021-02-15 00:00:00+00:00,0.5959860682487488,0.05600632727146149,16.442068099975586,734.418212890625,5.222716808319092,0.8585922718048096,3.528277635574341,214.1940155029297,0.06046381592750549,0.5609754920005798
2021-02-15 01:00:00+00:00,0.5714240670204163,0.051376041024923325,15.410003662109375,699.2941284179688,4.872774124145508,0.8301985859870911,3.3681252002716064,207.1363525390625,0.05727690830826759,0.5287996530532837
2021-02-15 02:00:00+00:00,0.5464484691619873,0.048738762736320496,14.51122760772705,655.701904296875,4.524127006530762,0.7900825142860413,3.2646543979644775,198.47848510742188,0.05390961468219757,0.4976824223995209
2021-02-15 03:00:00+00:00,0.5481371879577637,0.048695702105760574,14.475016593933105,663.7888793945312,4.56242036819458,0.8025068044662476,3.2947120666503906,198.40208435058594,0.05346380174160004,0.5050444602966309
2021-02-15 04:00:00+00:00,0.5394265651702881,0.04806969687342644,14.160066604614258,658.2685546875,4.557538032531738,0.7821455001831055,3.2781612873077393,197.04605102539062,0.0509839691221714,0.49778541922569275
2021-02-15 05:00:00+00:00,0.5382000207901001,0.048638999462127686,14.21418571472168,654.2236328125,4.5515289306640625,0.7840740084648132,3.282144784927368,197.1862030029297,0.05292391777038574,0.5069867372512817
2021-02-15 06:00:00+00:00,0.5531938672065735,0.05014946311712265,14.50528335571289,661.2032470703125,4.65549898147583,0.8075840473175049,3.3287885189056396,201.39320373535156,0.05367959290742874,0.5277881026268005
2021-02-15 07:00:00+00:00,0.5625336170196533,0.05134914442896843,14.855587005615234,680.0282592773438,4.698005676269531,0.8185527324676514,3.3456833362579346,202.7903594970703,0.054425984621047974,0.5354006290435791
2021-02-15 08:00:00+00:00,0.5669327974319458,0.051952194422483444,15.066414833068848,691.6393432617188,4.744174480438232,0.8372240662574768,3.3707199096679688,205.0605926513672,0.05610955134034157,0.5378401875495911
2021-02-15 09:00:00+00:00,0.5560951232910156,0.051404040306806564,14.901811599731445,691.6619262695312,4.6842498779296875,0.8326038718223572,3.3378090858459473,203.3227996826172,0.0551111213862896,0.5270905494689941
2021-02-15 10:00:00+00:00,0.5648977160453796,0.05222996324300766,15.20616340637207,719.8697509765625,4.769444465637207,0.8391731977462769,3.3712804317474365,209.03878784179688,0.057407934218645096,0.5343875288963318
2021-02-15 11:00:00+00:00,0.5718781352043152,0.052893612533807755,15.22182846069336,719.2244873046875,4.829768180847168,0.8488476872444153,3.4172561168670654,209.04339599609375,0.059831250458955765,0.5470120310783386
2021-02-15 12:00:00+00:00,0.5742630958557129,0.052903398871421814,15.346742630004883,726.7167358398438,4.845131874084473,0.8611456751823425,3.43522047996521,209.83155822753906,0.05894564092159271,0.5552494525909424
2021-02-15 13:00:00+00:00,0.5751602053642273,0.05333970487117767,15.455751419067383,718.4014892578125,4.8658647537231445,0.8771401643753052,3.4685986042022705,210.6598358154297,0.0604105219244957,0.562224268913269
2021-02-15 14:00:00+00:00,0.5667676329612732,0.05272859334945679,15.274949073791504,710.4797973632812,4.816954135894775,0.8655202984809875,3.4446234703063965,208.12757873535156,0.06249618157744408,0.5557949542999268
2021-02-15 15:00:00+00:00,0.5742475986480713,0.053434330970048904,15.565232276916504,734.3709106445312,4.890834808349609,0.8716588616371155,3.4846224784851074,211.41917419433594,0.05986303836107254,0.5646039843559265
