date,Close,BB_high,BB_low,BB_width,SMA_BBW,SMA_Vol,EMA_fast,EMA_slow,MACD,EMA_MACD,HH,LL
2020-04-11 04:00:00+00:00,6903.66845703125,6949.797967332088,6829.878009230411,1.7405337876688143,0.4786297753093254,-136852275.2,6895.737653360369,6951.7934452182335,56.05579185786428,72.20776882321886,6943.84814453125,6802.47509765625
2020-04-11 05:00:00+00:00,6921.142578125,6949.67443537184,6829.922293143785,1.7381080823684625,-0.2108961087916308,-189665689.6,6899.6461033241585,6949.523010618735,49.876907294576085,67.74159651749031,6943.84814453125,6802.47509765625
2020-04-11 06:00:00+00:00,6916.04443359375,6945.207605426303,6831.960168011197,1.6439872008156589,-0.8195049372615753,-198604390.4,6902.168923365634,6947.0431160242915,44.87419265865719,63.16811574572368,6943.84814453125,6802.47509765625
2020-04-11 07:00:00+00:00,6877.62646484375,6941.58832649509,6831.468851239286,1.599056387187936,-1.3178444873867456,-238493286.4,6898.393160516113,6941.90114186277,43.50798134665638,59.236088865910226,6934.6748046875,6802.47509765625
2020-04-11 08:00:00+00:00,6873.3486328125,6935.987938025846,6831.7435561147795,1.5143290956165414,-1.6930623508844649,-247078092.8,6894.540156254018,6936.823178229416,42.28302197539779,55.84547548780774,6928.54638671875,6802.47509765625
2020-04-11 09:00:00+00:00,6856.3212890625,6932.587129493943,6829.428690818556,1.4991762837988811,-1.9410178660881052,-255662899.2,6888.660330532246,6930.8600753281635,42.19974479591747,53.11632934942969,6926.06982421875,6802.47509765625
2020-04-11 10:00:00+00:00,6839.01025390625,6934.066249795231,6825.0726173922685,1.584308923037152,-2.018699916010455,-295220838.4,6881.02185720517,6924.056384852466,43.03452764729627,51.09996900900301,6926.06982421875,6802.47509765625
2020-04-11 11:00:00+00:00,6871.02294921875,6930.045975362443,6833.9490929969315,1.3963515954233139,-2.0903761215230503,-306960793.6,6879.483563668798,6920.127982212931,40.64441854413326,49.00885891602907,6926.06982421875,6813.7216796875
2020-04-11 12:00:00+00:00,6865.4765625,6929.442005033569,6835.81932309143,1.3602746756554545,-2.1537468043442294,-306960793.6,6877.328640412059,6916.0797289008615,38.75108848880245,46.95730483058375,6926.06982421875,6814.767578125
2020-04-11 13:00:00+00:00,6851.9658203125,6930.062684478978,6832.811827239772,1.4132346721086293,-2.204755536963655,-306960793.6,6873.42666808905,6911.3305504869095,37.90388239785989,45.146620344038986,6926.06982421875,6814.767578125
2020-04-11 14:00:00+00:00,6828.30419921875,6932.3547117875405,6824.7873780562095,1.5638034851837856,-2.233561906304103,-306960793.6,6866.484749801311,6905.180450392972,38.69570059166017,43.85643639356323,6926.06982421875,6814.767578125
2020-04-11 15:00:00+00:00,6830.2431640625,6933.062450897632,6818.155664336743,1.6712233868734634,-2.2521157510080525,-266095001.6,6860.909121226109,6899.629540294418,38.72041906830873,42.82923292851233,6926.06982421875,6814.767578125
2020-04-11 16:00:00+00:00,6814.12353515625,6935.4148534729275,6808.933437542698,1.8404861875176382,-2.247840400912059,-254147706.88,6853.711338753823,6893.295762136036,39.58442338221266,42.1802710192524,6926.06982421875,6812.51220703125
2020-04-11 17:00:00+00:00,6803.2412109375,6935.79373267704,6798.804802479211,1.9948006466615043,-2.2268152722873853,-252618997.76,6845.946703705158,6886.625054639848,40.67835093468966,41.879887002339856,6926.06982421875,6789.9208984375
2020-04-11 18:00:00+00:00,6797.89208984375,6938.849538169905,6789.063498939469,2.182211364910793,-2.1819119655649466,-250289848.32,6838.553686188019,6880.052242432729,41.49855624471002,41.80362085081389,6926.06982421875,6789.9208984375
2020-04-11 19:00:00+00:00,6801.19140625,6940.505381040747,6781.0520896623775,2.324128171584284,-2.1221893034117447,-250289848.32,6832.805643120631,6874.210699011786,41.405055891154916,41.7239078588821,6926.06982421875,6789.9208984375
2020-04-11 20:00:00+00:00,6798.2919921875,6936.546909862838,6774.1474749027875,2.3689454436457678,-2.0669151528972813,-211669893.12,6827.49585066938,6868.587091098877,41.09124042949679,41.597374373005046,6926.06982421875,6789.9208984375
2020-04-11 21:00:00+00:00,6837.94140625,6929.765351182187,6773.993779677187,2.2734137402374395,-2.001004751852088,-208961699.83999997,6829.102859220245,6866.31704036933,37.21418114908556,40.72073572822115,6926.06982421875,6789.9208984375
2020-04-11 22:00:00+00:00,6846.73828125,6929.938562106687,6774.425744533939,2.269537121067221,-1.9332806542819831,-208961699.83999997,6831.816001070976,6864.866761916047,33.05076084507073,39.186740751591074,6926.06982421875,6789.9208984375
2020-04-12 00:00:00+00:00,6883.13916015625,6925.407373652503,6776.266015019372,2.1769802038404515,-1.879133156509837,-208961699.83999997,6839.71187169948,6866.220272896802,26.5084011973222,36.6510728407373,6926.06982421875,6789.9208984375
2020-04-12 01:00:00+00:00,6873.32421875,6920.695088946242,6777.943875897508,2.084166367404693,-1.847523352252121,-189120020.48000002,6844.883002014944,6866.746491108151,21.863489093206226,33.69355609123109,6926.06982421875,6789.9208984375
2020-04-12 02:00:00+00:00,6832.462890625,6908.453995426438,6781.317000667312,1.8574013370333793,-1.845111241981222,-188673064.96,6842.97221564726,6864.206965146435,21.23474949917545,31.201794772819962,6926.06982421875,6789.9208984375
2020-04-12 03:00:00+00:00,6827.34423828125,6895.323951355954,6785.577025206546,1.6043815584576107,-1.8796671431274747,-188673064.96,6840.567911437105,6861.476392786051,20.908481348946225,29.143132088045217,6914.97119140625,6789.9208984375
2020-04-12 04:00:00+00:00,6830.5498046875,6890.366425609127,6785.826884937747,1.528781266798274,-1.9358115137383374,-188673064.96,6839.026664244859,6859.185534408381,20.158870163521897,27.346279703140556,6893.21484375,6789.9208984375
2020-04-12 05:00:00+00:00,6845.42529296875,6886.56563807423,6786.835338488269,1.4587489938590705,-2.0155628953889027,-181596569.6,6840.011068663918,6858.166257264704,18.15518860078555,25.508061482669557,6893.21484375,6789.9208984375
2020-04-12 06:00:00+00:00,6836.212890625,6884.741394140564,6786.648742578186,1.4350062514699162,-2.1034084944794085,-148590510.08,6839.426733581007,6856.540081958059,17.113348377051807,23.829118861546007,6893.21484375,6789.9208984375
2020-04-12 07:00:00+00:00,6842.55908203125,6884.991151608814,6786.753867922436,1.4370847839253515,-2.18432883957084,-169070223.36,6839.908633342583,6855.504452333851,15.595818991268061,22.18245888749042,6893.21484375,6789.9208984375
2020-04-12 08:00:00+00:00,6846.94287109375,6881.404384754843,6787.932626963907,1.3676121630595899,-2.221837623893321,-134538731.51999998,6840.990823765839,6854.870261130881,13.879437365041667,20.521854583000668,6893.21484375,6789.9208984375
2020-04-12 09:00:00+00:00,6858.59326171875,6880.241876638637,6788.406805001988,1.3437330020779588,-2.2378436897239355,-122969169.92,6843.69889114321,6855.146038952204,11.447147808994487,18.706913228199433,6893.21484375,6789.9208984375
2020-04-12 10:00:00+00:00,6851.73974609375,6880.213303916493,6788.412770302257,1.343229862544659,-2.223334439588341,-81685012.48,6844.935945750985,6854.893720962689,9.957775211703847,16.957085624900316,6893.21484375,6789.9208984375
2020-04-12 11:00:00+00:00,6863.93310546875,6883.659057125351,6788.529907718399,1.3915716005910117,-2.1782438395235,-84436295.67999999,6847.858585707565,6855.563305000175,7.704719292610207,15.106612358442295,6893.21484375,6789.9208984375
2020-04-12 12:00:00+00:00,6902.32275390625,6895.203626515703,6784.193297312421,1.623029579760392,-2.0772289539438242,-8342773.760000005,6856.237688507363,6859.026967882107,2.789279374744183,12.643145761702673,6914.5771484375,6789.9208984375
2020-04-12 13:00:00+00:00,6925.83154296875,6910.92685631031,6779.640868299065,1.917904219198339,-1.9196497606766822,-1952604.1599999964,6866.944435347576,6863.975454925562,-2.9689804220133738,9.520720524959465,6926.99267578125,6789.9208984375
2020-04-12 14:00:00+00:00,6979.39306640625,6939.192845891236,6768.990064265015,2.483228925988727,-1.7021996281824012,114792570.88,6884.244224741217,6872.524907627835,-11.719317113382203,5.272712997291132,6985.20703125,6790.45361328125
2020-04-12 15:00:00+00:00,6996.142578125,6965.262286502106,6762.74567248227,2.950415160377264,-1.435378624335927,150477742.08,6901.4593560310295,6881.6817721091065,-19.777583921922997,0.2626536134483066,6996.142578125,6790.45361328125
2020-04-12 16:00:00+00:00,7068.978515625,7008.3512427029,6746.435427218976,3.8083588174677505,-1.092997331991414,244382556.16000003,6927.231534430101,6895.5556049621355,-31.675929467965943,-6.125063002834543,7076.86474609375,6790.45361328125
2020-04-12 17:00:00+00:00,7064.88232421875,7039.780857995225,6741.664845129775,4.326338749756146,-0.7042370365487347,345192325.12,6948.40857901297,6908.0983249070705,-40.31025410589973,-12.962101223447581,7101.4619140625,6791.4072265625
2020-04-12 18:00:00+00:00,7050.466796875,7063.562154737909,6739.136087449591,4.7009079180869096,-0.272384599687165,359325982.72,6964.109843299436,6918.644137645435,-45.465705654000885,-19.462822109558243,7101.4619140625,6811.078125
2020-04-12 19:00:00+00:00,7098.2958984375,7095.148948173555,6732.705055732695,5.2422290883093385,0.2049579016759866,401945927.67999995,6984.753851782216,6931.951675481884,-52.802176300331666,-26.13069294771293,7101.4619140625,6811.078125
2020-04-12 20:00:00+00:00,7081.3076171875,7118.417958062544,6729.25289154683,5.620657376134728,0.7099765329547241,414458593.28,6999.608277229183,6943.015078571189,-56.593198657993526,-32.22319408976905,7119.947265625,6811.078125
2020-04-12 21:00:00+00:00,7087.54833984375,7140.103313628773,6728.989948089977,5.928482241496569,1.227374680339504,458680893.44000006,7013.137517631423,6953.721246072861,-59.416271558562585,-37.66180958352776,7119.947265625,6811.078125
2020-04-12 22:00:00+00:00,7017.49560546875,7146.783653388978,6740.812879814147,5.846523156173446,1.7040604640604418,426440376.31999993,7013.80799268332,6958.445272694778,-55.36271998854136,-41.20199166453048,7119.947265625,6811.078125
2020-04-13 00:00:00+00:00,6752.1416015625,7154.002291090733,6726.073978440517,6.166080132997248,2.158824815459711,588814581.76,6973.551624818579,6943.163519277572,-30.388105541006553,-39.0392144398257,7119.947265625,6720.96435546875
2020-04-13 01:00:00+00:00,6690.6201171875,7168.90005628564,6697.183244495611,6.8038940998349755,2.5852968436422317,496503767.0400001,6930.023700567644,6924.456600604234,-5.567099963409419,-32.344791544542446,7119.947265625,6686.13671875
2020-04-13 02:00:00+00:00,6723.72021484375,7177.373715831956,6676.539077136793,7.230226524153539,2.973190265364194,476908707.84000003,6898.284702763967,6909.58723869605,11.30253593208272,-23.615326049217416,7119.947265625,6684.5703125
2020-04-13 03:00:00+00:00,6695.78564453125,7187.428477567293,6652.441590792081,7.731096955863707,3.2894710213518166,358333767.68,6867.131001497395,6893.7500835727315,26.619082075336337,-13.568444424306666,7119.947265625,6684.5703125
2020-04-13 04:00:00+00:00,6709.15869140625,7194.445937460748,6632.084091836127,8.134533312885276,3.553513226720211,241352990.72,6842.827569175681,6880.076647115955,37.24907794027422,-3.4049399513904897,7119.947265625,6683.10693359375
2020-04-13 05:00:00+00:00,6711.6083984375,7199.98237914628,6613.01420288497,8.498781169972535,3.804701975604245,257112514.56000003,6822.64000444673,6867.597517584218,44.957513137487695,6.267550666385147,7119.947265625,6683.10693359375
2020-04-13 06:00:00+00:00,6735.7646484375,7202.603544830794,6598.110175872331,8.760320389106154,4.019832219578914,285393756.16,6809.274565060695,6857.832119869646,48.557554808950954,14.725551494898308,7119.947265625,6683.10693359375
2020-04-13 07:00:00+00:00,6708.2314453125,7206.321704965888,6580.041185659112,9.085507530527275,4.221242091490772,302409850.88000005,6793.729469714819,6846.750588420969,53.02111870614954,22.384664937148557,7119.947265625,6683.10693359375
2020-04-13 08:00:00+00:00,6712.7490234375,7208.3734374057885,6562.871045016086,9.374641387183933,4.413175854069207,254601666.56,6781.270939518308,6836.824546570341,55.55360705203293,29.018453360125434,7119.947265625,6683.10693359375
2020-04-13 09:00:00+00:00,6700.47216796875,7208.03719537005,6543.022228458075,9.672199739892372,4.63706167929062,214335283.2,6768.840359279915,6826.72437037763,57.8840110977153,34.79156490764341,7119.947265625,6683.10693359375
2020-04-13 10:00:00+00:00,6722.25927734375,7203.4917798027955,6527.21041746283,9.85064496518819,4.841385007222263,44270100.47999999,6761.674038982043,6818.986215338084,57.312176356040254,39.29568719732278,7119.947265625,6683.10693359375
2020-04-13 11:00:00+00:00,6802.587890625,7191.49330137484,6521.52837831266,9.771222400305394,4.974674517006955,83797893.12,6767.968477696345,6817.771524618596,49.80304692225127,41.39715914230848,7119.947265625,6683.10693359375
2020-04-13 12:00:00+00:00,6709.2685546875,7176.572485699571,6507.7617916441795,9.774837131283725,5.063925417006631,54679838.72000003,6758.937720310369,6809.734267586663,50.796547276294405,43.27703676910566,7119.947265625,6683.10693359375
2020-04-13 13:00:00+00:00,6668.259765625,7147.67882547842,6496.58357686533,9.543868762026268,5.084308748058339,31372206.079999983,6744.987265743389,6799.254674848762,54.26740910537319,45.47511123635917,7119.947265625,6668.259765625
2020-04-13 14:00:00+00:00,6719.6962890625,7113.259127422345,6496.48467140578,9.063718834584858,5.027639101997344,35871907.839999974,6741.096346254022,6793.361461086817,52.26511483279501,46.83311195564634,7119.947265625,6668.259765625
2020-04-13 15:00:00+00:00,6764.072265625,7077.870838125901,6503.2335075772235,8.462306391607765,4.882672528237178,39178035.19999999,6744.631103080326,6791.191891052608,46.560787972282014,46.77864715897347,7119.947265625,6668.259765625
2020-04-13 16:00:00+00:00,6760.4775390625,7023.961993131274,6523.360516634351,7.390412033611252,4.625078945528572,-52205772.80000001,6747.069016308353,6788.916753868156,41.847737559803136,45.7924652391394,7119.947265625,6668.259765625
2020-04-13 17:00:00+00:00,6760.6318359375,6964.332149619859,6550.922782020767,6.117670287243448,4.234206508897493,-73475891.20000002,6749.1556039436055,6786.821574762181,37.66597081857526,44.16716635502657,7097.81494140625,6668.259765625
2020-04-13 18:00:00+00:00,6769.4775390625,6883.05214018115,6600.395711381349,4.1926431860979205,3.6634298947706085,-83867852.80000001,6752.282055500358,6785.53683137702,33.25477587666137,41.98468825935353,7097.81494140625,6668.259765625
2020-04-13 19:00:00+00:00,6786.64599609375,6798.257457098421,6662.105433526579,2.023006729880517,2.891474926909283,-92417433.60000002,6757.568815591649,6785.618991726407,28.050176134758658,39.197785834434555,6951.04052734375,6668.259765625
2020-04-13 20:00:00+00:00,6789.470703125,6804.345910655977,6659.749890125273,2.147875693551046,2.115050209624899,-130752307.20000002,6762.476798289087,6785.904303681859,23.42750539277222,36.04372974610209,6807.15869140625,6668.259765625
2020-04-13 21:00:00+00:00,6801.99365234375,6813.36742561913,6661.865728677745,2.2485948140062413,1.3577115676480895,-220766904.32,6768.556314297497,6787.096107286444,18.53979298894683,32.54294239467104,6833.0009765625,6668.259765625
2020-04-13 22:00:00+00:00,6860.650390625,6836.872687106923,6652.053484768077,2.7403100881996325,0.6430968888739033,-220766904.32,6782.724633732498,6792.54457271893,9.819938986432135,27.998341713023258,6860.650390625,6668.259765625
2020-04-14 00:00:00+00:00,6848.1162109375,6851.9914943209815,6652.167734194644,2.9594402249698857,-0.02805220589944657,-231454187.51999998,6792.784876379421,6796.66099036475,3.876113985329539,23.173896167484514,6860.650390625,6668.259765625
2020-04-14 01:00:00+00:00,6854.8125,6866.659096331408,6652.065513043592,3.1747607779361053,-0.6330643182501285,-229565972.47999996,6802.327587705664,6800.968509596991,-1.3590781086732022,18.26730131225297,6860.650390625,6668.259765625
2020-04-14 02:00:00+00:00,6863.87744140625,6881.034244160868,6652.917269511006,3.3710328342675093,-1.1641440558647558,-254370119.67999998,6811.796795967292,6805.62843047175,-6.168365495542275,13.380167950693924,6870.33544921875,6668.259765625
2020-04-14 03:00:00+00:00,6884.611328125,6898.355914180742,6650.480267459883,3.6589954059189673,-1.5650748843310187,-230972129.28,6822.999031683863,6811.479015483103,-11.520016200760438,8.400131120403051,6894.4091796875,6668.259765625
2020-04-14 04:00:00+00:00,6893.1328125,6913.898336929115,6653.42798143026,3.839671124389272,-1.8261286190274122,-230972129.28,6833.788844117114,6817.527444891762,-16.26139922535276,3.467825051251889,6914.72314453125,6668.259765625
2020-04-14 05:00:00+00:00,6895.24853515625,6927.371332462825,6658.204937068424,3.962531880198085,-1.886707059873264,-226342748.16,6843.244181200058,6823.284562689131,-19.959618510926703,-1.2176636611838294,6914.72314453125,6668.259765625
2020-04-14 06:00:00+00:00,6881.6162109375,6934.729283790743,6668.961390037382,3.9072910451377103,-1.739276422509632,-226231009.28,6849.147570390433,6827.6054255223435,-21.542144868089963,-5.2825599025650565,6914.72314453125,6668.259765625
2020-04-14 07:00:00+00:00,6844.3466796875,6936.804565889337,6679.094848173163,3.785423347796055,-1.6191424928718998,-218343587.84000003,6848.4089718207515,6828.845518423466,-19.56345339728523,-8.138738601509091,6914.72314453125,6668.259765625
2020-04-14 08:00:00+00:00,6800.3955078125,6936.7167341693275,6678.9634416119225,3.78612436881238,-1.5105363994315684,-220550348.79999998,6841.022285050251,6826.7381102300615,-14.284174820189946,-9.367825845245264,6914.72314453125,6668.259765625
2020-04-14 09:00:00+00:00,6839.287109375,6935.5625290244825,6693.119502225518,3.557835251318548,-1.470765608268866,-218294599.68,6840.755334946366,6827.667665722279,-13.087669224087222,-10.111794521013657,6914.72314453125,6668.259765625
2020-04-14 10:00:00+00:00,6854.3935546875,6925.633450617939,6721.661959538311,2.9891855484836025,-1.4988746618577675,-196432363.51999998,6842.853522598849,6829.647361201184,-13.2061613976648,-10.730667896343887,6914.72314453125,6674.07421875
2020-04-14 11:00:00+00:00,6842.05224609375,6920.086865512247,6739.444140347128,2.644933052059111,-1.5760143998081424,-196432363.51999998,6842.730249290373,6830.566241563596,-12.164007726776617,-11.017335862430432,6914.72314453125,6708.53271484375
2020-04-14 12:00:00+00:00,6851.25146484375,6919.62975768204,6748.619168099211,2.5023042894729044,-1.68558109681587,-196432363.51999998,6844.041205529355,6832.0984803250885,-11.942725204266026,-11.202413730797552,6914.72314453125,6751.82763671875
2020-04-14 13:00:00+00:00,6887.45654296875,6921.922827069462,6759.023999102414,2.381396990088731,-1.8340942181591084,-163040378.88,6850.720488212339,6836.1990775579525,-14.521410654386273,-11.866213115515297,6914.72314453125,6751.890625
2020-04-14 14:00:00+00:00,6906.95654296875,6925.436049918027,6770.143246956973,2.2677799835234125,-2.0097743346652703,-123440947.20000002,6859.372188944095,6841.440371292085,-17.931817652010068,-13.079334022814253,6935.64599609375,6762.30126953125
2020-04-14 15:00:00+00:00,6921.0869140625,6930.516974551363,6780.223259823637,2.1923501161653696,-2.202808081380028,-116143595.51999998,6868.866762039234,6847.340115201005,-21.52664683822968,-14.768796585897338,6935.64599609375,6768.29833984375
2020-04-14 16:00:00+00:00,6941.4033203125,6940.200741304999,6786.015225491877,2.246584436469456,-2.381349839381035,-90825400.32000002,6880.026232542814,6854.307760024079,-25.718472518735325,-16.958731772464937,6946.90966796875,6774.72021484375
2020-04-14 17:00:00+00:00,6934.5791015625,6945.6618972347305,6795.0649094058945,2.191979943245149,-2.5461756943170615,-69366988.80000001,6888.418981622765,6860.253785323222,-28.165196299543823,-19.200024677880712,6958.55712890625,6791.134765625
2020-04-14 18:00:00+00:00,6918.0224609375,6947.26075732044,6805.06893017956,2.067894391306265,-2.7096920013740236,-77483376.63999999,6892.973363055802,6864.532946479834,-28.4404165759679,-21.048103057498153,6958.55712890625,6793.8212890625
2020-04-14 19:00:00+00:00,6902.12841796875,6949.821609302558,6806.655880931817,2.081430053185828,-2.839952819043467,-71381770.24000001,6894.381833042409,6867.317796219753,-27.064036822655908,-22.251289810529705,6958.55712890625,6793.8212890625
2020-04-14 20:00:00+00:00,6878.822265625,6950.011306576486,6809.536789126639,2.041847835013061,-2.8993563707414274,-58263101.44,6891.988053439731,6868.169979138661,-23.818074301069828,-22.56464670863773,6958.55712890625,6793.8212890625
2020-04-14 21:00:00+00:00,6874.9873046875,6950.130961050658,6811.434615121218,2.0157059189485342,-2.916066427436333,-33284628.47999999,6889.372553631695,6868.674966216353,-20.69758741534224,-22.191234849978635,6958.55712890625,6793.8212890625
2020-04-14 22:00:00+00:00,6855.0087890625,6950.225578856916,6810.453132080584,2.031476058884166,-2.9097606133111524,-33284628.47999999,6884.0858206210505,6867.662656797549,-16.423163823501454,-21.037620644683198,6958.55712890625,6793.8212890625
2020-04-15 00:00:00+00:00,6846.49609375,6949.812721169881,6807.054466330119,2.075447162410315,-2.8770199575610134,-64400343.04000002,6878.302785717811,6866.094763238471,-12.208022479339888,-19.271701011614535,6958.55712890625,6793.8212890625
2020-04-15 01:00:00+00:00,6869.4873046875,6948.400334811131,6806.102301907618,2.069112008799746,-2.8258558476866806,-112040304.64000002,6876.946557866993,6866.3460626050655,-10.60049526192779,-17.53745986167719,6958.55712890625,6793.8212890625
