date,kernel_01,kernel_02,kernel_03,kernel_04,kernel_05,kernel_06,kernel_07,kernel_08
2020-04-08 06:00:00+00:00,0.008564974734211597,0.007977548443851509,0.0,-0.008564974734211644,-0.0005874262903602228,-0.007977548443851446,0.0007905924562595684,-0.0071869559875918166
2020-04-08 07:00:00+00:00,0.006921156631029742,0.00010864933968940837,0.004152972698449381,-0.002768183932580528,-0.006812507291340512,0.004044323358759959,0.00090439130144115,0.004948714660201125
2020-04-08 08:00:00+00:00,0.00433569902931884,0.003802447407939321,0.0,-0.0043356990293188956,-0.0005332516213795578,-0.003802447407939226,-0.0024985942498181035,-0.006301041657757379
2020-04-08 09:00:00+00:00,0.0029534346032281467,0.0009103939493554518,0.001095289372382181,-0.0018581452308459184,-0.002043040653872528,0.00018489542302658533,0.0011089520462621285,0.0012938474692888652
2020-04-08 10:00:00+00:00,0.004334270684175623,0.003933514052451732,0.0006538759888906595,-0.0036803946952849824,-0.00040075663172393943,-0.0032796380635610536,-0.0007520409630709092,-0.004031679026632044
2020-04-08 11:00:00+00:00,0.0025592122604823735,0.00019588746334616707,0.00250618968289874,-5.302257758377163e-05,-0.002363324797136342,0.002310302219552675,-0.00026769084555039766,0.002042611374002303
2020-04-08 12:00:00+00:00,0.005425200456163052,0.0049584460692268075,0.0015160166029003293,-0.003909183853262841,-0.0004667543869364099,-0.0034424294663265016,0.0004002479566364668,-0.003042181509689968
2020-04-08 13:00:00+00:00,0.0028733666645332115,0.002849877978893927,0.001602540012366778,-0.001270826652166451,-2.348868563918528e-05,-0.0012473379665272689,0.0004690237031023133,-0.0007783142634249568
2020-04-08 14:00:00+00:00,0.00373777508545256,0.0,0.002263268786573095,-0.0014745062988795255,-0.003737775085452509,0.002263268786573095,0.0004270747988474464,0.0026903435854204725
2020-04-08 15:00:00+00:00,0.002312714400065752,0.0013938684746695412,0.0002808336051166065,-0.0020318807949489303,-0.0009188459253960563,-0.0011130348695528461,-0.00013492273680028717,-0.0012479576063531492
2020-04-08 16:00:00+00:00,0.005420929118520351,0.0006422065196666446,0.004443385746603747,-0.0009775433719164492,-0.004778722598853534,0.0038011792269369944,0.0001663858070024981,0.003967565033939595
2020-04-08 17:00:00+00:00,0.004207517241259124,0.0038093101593402205,0.0027275691988387077,-0.0014799480424204665,-0.0003982070819188535,-0.0010817409605015284,0.0004714735032732843,-0.000610267457228257
2020-04-08 18:00:00+00:00,0.002766172030207312,0.001129170413870309,0.0022326886316892084,-0.0005334833985180007,-0.0016370016163369228,0.0011035182178188508,-9.022583290941189e-05,0.0010132923849094353
2020-04-08 19:00:00+00:00,0.0033080612184398154,0.002280432373819171,0.00127854491572839,-0.0020295163027114257,-0.0010276288446207534,-0.0010018874580907471,0.00015201238127293397,-0.0008498750768177822
2020-04-08 20:00:00+00:00,0.004028412108238785,0.002944097549737537,0.004028412108238785,0.0,-0.0010843145585013386,0.0010843145585012924,-0.00013039682209212554,0.0009539177364092698
2020-04-08 21:00:00+00:00,0.004455301471797765,0.0016836634009356137,0.004455301471797765,0.0,-0.00277163807086219,0.0027716380708622673,0.0007483197848803453,0.0035199578557426076
2020-04-08 22:00:00+00:00,0.002861874470929136,6.914284338558858e-05,0.0018298025453040237,-0.0010320719256251775,-0.0027927316275435567,0.0017606597019185536,4.2401153317753766e-05,0.0018030608552361553
2020-04-08 23:00:00+00:00,0.002867276424947193,0.002311471529452113,0.002105703630189214,-0.000761572794758036,-0.0005558048954950737,-0.0002057678992629857,-0.0002008674445353016,-0.0004066353437982383
2020-04-09 00:00:00+00:00,0.0025375217545239247,0.00035476186009589857,0.0010539438789288716,-0.0014835778755950414,-0.0021827598944281316,0.0006991820188331813,-5.2330780344395915e-05,0.000646851238488598
2020-04-09 01:00:00+00:00,0.0049457993165603,0.004190092987834908,0.0,-0.004945799316560299,-0.0007557063287254648,-0.004190092987834858,-0.00012961625688128115,-0.004319709244716109
2020-04-09 02:00:00+00:00,0.0016631995451826097,0.0004171776095116031,0.0012298541781009518,-0.0004333453670815842,-0.001246021935670938,0.000812676568589371,-0.0007222707113774296,9.040585721182862e-05
2020-04-09 03:00:00+00:00,0.0032061158325433986,0.0025441384993651933,7.508897780170657e-05,-0.00313102685474174,-0.0006619773331782827,-0.0024690495215634917,0.00012193139206265572,-0.0023471181295006997
2020-04-09 04:00:00+00:00,0.004555946387466762,0.0,0.0006699442129969044,-0.0038860021744699046,-0.004555946387466825,0.0006699442129969044,0.0002418765129073361,0.0009118207259044106
2020-04-09 05:00:00+00:00,0.0018257066014956934,1.0161840004491295e-05,0.0012340813751933603,-0.0005916252263024034,-0.0018155447614912844,0.0012239195351888557,-0.000368484057028156,0.0008554354781605169
2020-04-09 06:00:00+00:00,0.0018885435998354121,0.0008851766669170167,0.0010341318928306443,-0.0008544117070046671,-0.0010033669329184611,0.00014895522591375172,-0.0009946216341808357,-0.0008456664082670529
2020-04-09 07:00:00+00:00,0.002679576580329801,0.00013846084660971457,0.001599646135733438,-0.0010799304445963138,-0.0025411157337201177,0.0014611852891237836,0.00024386126228169512,0.0017050465514053187
2020-04-09 08:00:00+00:00,0.00290166368913575,0.0013531243082690902,0.0018876477869165188,-0.0010140159022192026,-0.0015485393808667013,0.0005345234786475155,0.00020831852197640994,0.0007428420006238591
2020-04-09 09:00:00+00:00,0.0025000479896958518,0.0009507208869017712,0.0,-0.0025000479896958748,-0.0015493271027939629,-0.0009507208869019051,0.00022684908883293864,-0.0007238717980689223
2020-04-09 10:00:00+00:00,0.0018236759503101126,0.0013865439161952608,7.034715455180126e-05,-0.001753328795758373,-0.00043713203411489685,-0.0013161967616435635,-0.00019325907982850566,-0.0015094558414720993
2020-04-09 11:00:00+00:00,0.009566885519906154,0.009566885519906154,0.003757210075825368,-0.005809675444080742,0.0,-0.005809675444080742,0.00014301503682323177,-0.0056666604072574895
2020-04-09 12:00:00+00:00,0.012799781386733381,0.0,0.00622047824504058,-0.006579303141692884,-0.012799781386733404,0.00622047824504058,-0.004321910700626531,0.0018985675444140755
2020-04-09 13:00:00+00:00,0.005710590242639281,0.0,0.005547489135834899,-0.00016310110680458736,-0.005710590242639407,0.005547489135834899,0.0005210771175071219,0.006068566253341776
2020-04-09 14:00:00+00:00,0.0037016902918644676,0.002203252210469796,0.0012257438397421218,-0.0024759464521221883,-0.001498438081394702,-0.0009775083707275185,-0.00018389397853107634,-0.0011614023492586526
2020-04-09 15:00:00+00:00,0.00518837804864535,0.004877854388669552,0.001897217870175196,-0.0032911601784700742,-0.0003105236599756821,-0.0029806365184943885,-0.0003399741720546128,-0.0033206106905489877
2020-04-09 16:00:00+00:00,0.005531312441678262,0.0045449989479751434,0.001989578376296512,-0.003541734065381778,-0.000986313493703082,-0.0025554205716787144,0.00014272404859086072,-0.002412696523087934
2020-04-09 17:00:00+00:00,0.003974657742548847,0.0018984824587329786,0.0038066293481801017,-0.0001680283943687681,-0.002076175283815827,0.0019081468894470307,-0.0008138452152637414,0.0010943016741834304
2020-04-09 18:00:00+00:00,0.003724309422883385,0.0036463064678016336,0.0011951039740484431,-0.002529205448835088,-7.8002955081739e-05,-0.002451202493753377,0.0016756024066135523,-0.0007756000871398517
2020-04-09 19:00:00+00:00,0.0022142576326732257,0.00029817985764500404,0.0016941540315790766,-0.0005201036010942352,-0.0019160777750281688,0.001395974173933982,0.00018890184267703443,0.0015848760166110604
2020-04-09 20:00:00+00:00,0.00531331508698978,0.002665378474570862,0.00027237568596745,-0.0050409394010222435,-0.002647936612418737,-0.002393002788603538,-0.0010335867595592614,-0.0034265895481627897
2020-04-09 21:00:00+00:00,0.0023270162494950478,0.00039557140415136206,0.002166687683194437,-0.00016032856630054568,-0.0019314448453435758,0.0017711162790431225,0.0009023846594606108,0.0026735009385037197
2020-04-09 22:00:00+00:00,0.002185858931014058,0.0012012485574573344,0.0012785642116741195,-0.0009072947193399479,-0.0009846103735568067,7.731565421685902e-05,0.0001586768874736918,0.00023599254169055236
2020-04-10 00:00:00+00:00,0.0034809245090774033,0.00035818957090979207,0.0,-0.0034809245090773404,-0.0031227349381675465,-0.0003581895709098421,0.0036923710839224214,0.003334181513012486
2020-04-10 01:00:00+00:00,0.0032660526717650917,0.0020579155444875007,0.00021143625312557832,-0.003054616418639423,-0.0012081371272776528,-0.001846479291361908,-0.00043319555047339103,-0.002279674841835307
2020-04-10 02:00:00+00:00,0.0045690368197302995,0.003067207022268029,0.0001264442695884955,-0.004442592550141972,-0.0015018297974622508,-0.002940762752679665,-0.000633335306012868,-0.003574098058692627
2020-04-10 03:00:00+00:00,0.008396388754723367,0.008396388754723367,0.0006690905073380194,-0.007727298247385417,0.0,-0.007727298247385417,-0.00040672904277635954,-0.00813402729016177
2020-04-10 04:00:00+00:00,0.007757337410424673,0.005453537062450339,0.0,-0.00775733741042468,-0.0023038003479742743,-0.005453537062450474,-0.0003699481019191498,-0.005823485164369513
2020-04-10 05:00:00+00:00,0.02382769622617323,0.020738558871722032,0.0,-0.02382769622617329,-0.0030891373544513685,-0.020738558871722042,-0.004432191247272001,-0.02517075011899402
2020-04-10 06:00:00+00:00,0.004989059753236825,0.0029837158189768074,0.004029212447694027,-0.0009598473055428544,-0.0020053439342600596,0.0010454966287172544,-0.0012574453969663238,-0.00021194876824910395
2020-04-10 07:00:00+00:00,0.007771676539030938,0.00511425765249708,0.0,-0.007771676539030874,-0.002657418886533898,-0.005114257652497046,-2.0854435620229163e-05,-0.0051351120881173015
2020-04-10 08:00:00+00:00,0.0031948155122630707,0.0024958622377663276,0.0019110070016144281,-0.0012838085106487665,-0.0006989532744967068,-0.0005848552361520184,-0.00013886253876120523,-0.0007237177749132828
2020-04-10 09:00:00+00:00,0.0053695240610450185,0.0024991806114051866,0.0003485789566448381,-0.00502094510440018,-0.002870343449639803,-0.0021506016547604184,3.125347334397805e-05,-0.002119348181416458
2020-04-10 10:00:00+00:00,0.0030412421176174535,0.00011692175014649711,0.0022933722298887943,-0.0007478698877285939,-0.002924320367470948,0.002176450479742258,0.00047808414634292013,0.0026545346260851586
2020-04-10 11:00:00+00:00,0.004897847558111469,0.003623531710662345,0.0,-0.004897847558111588,-0.001274315847449146,-0.003623531710662453,0.0005062106213625456,-0.0031173210892999578
2020-04-10 12:00:00+00:00,0.0032413627026416847,0.0011642989233142912,0.002567894359485786,-0.0006734683431557095,-0.00207706377932729,0.0014035954361714578,-0.0002663104113076374,0.0011372850248638634
2020-04-10 13:00:00+00:00,0.0068636919717287555,0.002177190976761283,0.0,-0.006863691971728708,-0.004686500994967432,-0.0021771909767613106,0.00028017274753734585,-0.0018970182292240064
2020-04-10 14:00:00+00:00,0.008203860037225971,0.0070237292763266805,0.0009804053235285912,-0.0072234547136973415,-0.0011801307608992903,-0.006043323952798146,-0.0005886410397233084,-0.006631964992521354
2020-04-10 15:00:00+00:00,0.009799532573245059,0.0068658154348282124,0.0007870226717197733,-0.00901250990152519,-0.002933717138416809,-0.006078792763108318,-0.0005418378177117798,-0.006620630580820012
2020-04-10 16:00:00+00:00,0.0057208926669756795,0.0,0.005434574462031847,-0.00028631820494378664,-0.005720892666975817,0.005434574462031847,-0.000995456798273848,0.0044391176637581095
2020-04-10 17:00:00+00:00,0.005200781231518622,0.0018769158444417297,0.004659566059924015,-0.000541215171594604,-0.003323865387076893,0.0027826502154823882,0.0005709270910248592,0.003353577306507249
2020-04-10 18:00:00+00:00,0.004503992546768801,0.0019007200210054552,0.003543778258239628,-0.0009602142885293367,-0.0026032725257635007,0.0016430582372341527,-0.00021959974696491476,0.0014234584902691866
2020-04-10 19:00:00+00:00,0.0034259585101831477,0.0022271959059057067,0.002207847648072209,-0.00121811086211081,-0.0011987626042773377,-1.9348257833510335e-05,0.00057897963884858,0.0005596313810151626
2020-04-10 20:00:00+00:00,0.003857319437658896,0.0028316105104207925,0.0017679751948356161,-0.0020893442428233724,-0.0010257089272382562,-0.001063635315585141,9.631234632869284e-05,-0.0009673229692566104
2020-04-10 21:00:00+00:00,0.003439430474862228,0.0005153379285931529,0.002982803825331692,-0.00045662664953041054,-0.0029240925462691238,0.002467465896738664,0.00013229810734047634,0.0025997640040791477
2020-04-10 22:00:00+00:00,0.006309591272796924,0.005770076038646767,0.0007830306599866683,-0.0055265606128101635,-0.000539515234150076,-0.00498704537866013,-0.0002422333630590739,-0.005229278741719181
2020-04-10 23:00:00+00:00,0.006309591272796924,0.005770076038646767,0.0007830306599866683,-0.0055265606128101635,-0.000539515234150076,-0.00498704537866013,0.004987045378659996,0.0
2020-04-11 00:00:00+00:00,0.0062140624670036886,7.168162334383368e-05,0.005810978657094891,-0.00040308380990883655,-0.006142380843659895,0.0057392970337510904,0.00038572823108550875,0.006125025264836804
2020-04-11 01:00:00+00:00,0.007261789486903292,0.0004279404387774275,0.0012639949581723811,-0.005997794528731042,-0.0068338490481258205,0.0008360545193948058,-0.0007823281655166991,5.3726353878217596e-05
2020-04-11 02:00:00+00:00,0.011135490435807754,0.011135490435807754,0.0009551661989615891,-0.010180324236846146,0.0,-0.010180324236846146,0.0004904729614506958,-0.009689851275395473
2020-04-11 03:00:00+00:00,0.014079965344055338,0.00019529206293796762,0.01270228822478871,-0.001377677119266572,-0.013884673281117227,0.012506996161850583,-0.002418458292334486,0.01008853786951632
2020-04-11 04:00:00+00:00,0.003890543442301347,0.003229515219042807,0.0021537584627926497,-0.0017367849795086798,-0.0006610282232585593,-0.001075756756250069,0.00015205412647467748,-0.000923702629775467
2020-04-11 05:00:00+00:00,0.0071673331631026994,0.0003342769039475361,0.003657511173166987,-0.0035098219899357738,-0.006833056259155106,0.003323234269219378,-0.0007952965845790725,0.002527937684640312
2020-04-11 06:00:00+00:00,0.0020568788462927965,0.0014485348395857078,0.000583126518833302,-0.0014737523274593622,-0.0006083440067069729,-0.0008654083207523538,0.0001285324286194125,-0.0007368758921328829
2020-04-11 07:00:00+00:00,0.006772062339141604,0.0054151971589945225,0.0,-0.006772062339141674,-0.0013568651801471156,-0.005415197158994618,-0.0001551935474231443,-0.005570390706417681
2020-04-11 08:00:00+00:00,0.0034703760277954073,0.0020384678671408205,0.0013588480616178711,-0.0021115279661775596,-0.0014319081606545933,-0.000679619805523037,5.74337948771195e-05,-0.0006221860106459116
2020-04-11 09:00:00+00:00,0.00502192157480383,0.0029416702021873987,0.00039977846172573126,-0.004622143113077943,-0.0020802513726163826,-0.0025418917404615433,6.151856665663519e-05,-0.0024803731738048656
2020-04-11 10:00:00+00:00,0.003221142023734632,0.003221142023734632,0.00044410870680078866,-0.0027770333169337817,0.0,-0.0027770333169337817,0.0002490120972432084,-0.002528021219690501
2020-04-11 11:00:00+00:00,0.005027576084145804,0.00018737777998088624,0.005027576084145804,0.0,-0.004840198304165072,0.004840198304165115,-0.00017022369247861208,0.004669974611686346
2020-04-11 12:00:00+00:00,0.0025650144688855276,0.0015213347041807762,0.0009484749377282242,-0.0016165395311573763,-0.0010436797647046642,-0.0005728597664527089,-0.0002346803226985198,-0.0008075400891512549
2020-04-11 13:00:00+00:00,0.0031362603308542096,0.0028712037489163687,0.0010160651047693076,-0.0021201952260847777,-0.0002650565819377955,-0.0018551386441469555,-0.0001147251510617385,-0.001969863795208794
2020-04-11 14:00:00+00:00,0.005225510798829211,0.0032482802585543516,0.0,-0.005225510798829216,-0.0019772305402749307,-0.003248280258554308,-0.0002109562411886675,-0.0034592364997429307
2020-04-11 15:00:00+00:00,0.003257056758560242,0.0016761347491621313,0.0024917177788668023,-0.0007653389796933949,-0.0015809220093981366,0.0008155830297048434,-0.0005316633997171966,0.00028391962998744425
2020-04-11 16:00:00+00:00,0.0040878844643727754,0.00385138762641575,0.0014208640500933186,-0.0026670204142795386,-0.00023649683795708352,-0.0024305235763224234,6.769695912771182e-05,-0.002362826617194622
2020-04-11 17:00:00+00:00,0.0036758828022020918,0.0017160273018457402,0.0007485084743741844,-0.0029273743278279657,-0.0019598555003563774,-0.0009675188274715684,-0.0006307825675919797,-0.0015983013950636275
2020-04-11 18:00:00+00:00,0.0020914078943586206,0.0011569876585874803,0.0003488863836159753,-0.0017425215107426428,-0.0009344202357709936,-0.0008081012749715637,2.153132506437445e-05,-0.0007865699499071903
2020-04-11 19:00:00+00:00,0.0028649358552825677,0.0021277040177903246,0.0028649358552825677,0.0,-0.0007372318374920949,0.0007372318374920712,-0.00025200553942112373,0.0004852262980710247
2020-04-11 20:00:00+00:00,0.0017182511320192149,0.0005645935387157461,1.4356723666983948e-06,-0.0017168154596525714,-0.0011536575933033238,-0.0005631578663492022,0.00013675724193080259,-0.00042640062441837005
2020-04-11 21:00:00+00:00,0.006828552377919476,0.0,0.0057125443096976165,-0.0011160080682219341,-0.006828552377919511,0.0057125443096976165,0.0001027750152759513,0.005815319324973658
2020-04-11 22:00:00+00:00,0.0030527479736965992,0.0017128948930252182,0.002709246206525695,-0.0003435017671710032,-0.0013398530806713932,0.0009963513135004495,0.0002893019005436571,0.0012856532140440061
2020-04-12 00:00:00+00:00,0.005288051961088623,0.0014627506504871729,0.005288051961088623,0.0,-0.003825301310601428,0.003825301310601423,0.0014771443009636638,0.005302445611565058
2020-04-12 01:00:00+00:00,0.0020526142394466616,0.0017954162101836962,0.0002970970575661543,-0.001755517181880458,-0.00025719802926315205,-0.001498319152617317,7.13618306158888e-05,-0.0014269573220014803
2020-04-12 02:00:00+00:00,0.006476912759945252,0.005807705999452411,0.0,-0.006476912759945281,-0.0006692067604929521,-0.005807705999452346,-0.000154950338584522,-0.005962656338036894
2020-04-12 03:00:00+00:00,0.0015333733201252405,0.0014081366281571055,9.891859839483697e-05,-0.0014344547217303944,-0.00012523669196821377,-0.0013092180297622324,0.0005597707593828672,-0.000749447270379265
2020-04-12 04:00:00+00:00,0.003004996220490086,0.0001502499964049705,0.0004029810932585665,-0.002602015127231601,-0.0028547462240853254,0.000252731096853765,0.00021667750377323656,0.0004694086006269321
2020-04-12 05:00:00+00:00,0.00478343895621219,0.00010527690510447753,0.0025596698339797304,-0.0022237691222324924,-0.004678162051107617,0.002454392928875238,-0.0002789730350118791,0.0021754198938634256
2020-04-12 06:00:00+00:00,0.0035037883000810614,0.0013841287096707146,0.0002745035839669914,-0.003229284716114236,-0.0021196595904102796,-0.0011096251257038563,-0.00023705626031032622,-0.001346681386014173
2020-04-12 07:00:00+00:00,0.0026984894354735883,0.0014693527908827449,0.002273897347151466,-0.0004245920883221244,-0.0012291366445909128,0.0008045445562687334,0.00012334456627287606,0.0009278891225416154
2020-04-12 08:00:00+00:00,0.0022573004221510067,0.0007150213378129985,0.0011975039957370748,-0.0010597964264138099,-0.0015422790843378953,0.0004824826579241258,0.00015797734235330476,0.000640460000277371
2020-04-12 09:00:00+00:00,0.0026755424724083958,0.0007589100952630809,0.0026755424724083958,0.0,-0.0019166323771451722,0.0019166323771452885,-0.00021653202087512215,0.0017001003562700826
2020-04-12 10:00:00+00:00,0.0019226331185515436,0.0013656224110274553,0.00023025039778994683,-0.001692382720761677,-0.0005570107075242123,-0.001135372013237578,0.00013561275254756492,-0.000999759260689888
2020-04-12 11:00:00+00:00,0.003782269774350445,0.0019350513242635903,0.003782269774350445,0.0,-0.0018472184500868691,0.0018472184500869019,-6.919957791726675e-05,0.0017780188721694943
2020-04-12 12:00:00+00:00,0.007634790158538177,0.0017738273897950588,0.007634790158538177,0.0,-0.005860962768743107,0.005860962768743177,-0.0002835932435308343,0.005577369525212379
2020-04-12 13:00:00+00:00,0.0036145370205504486,0.00016763842475485074,0.00323414334600269,-0.0003803936745476557,-0.003446898595795397,0.0030665049212476943,0.00033363239374276495,0.003400137314990435
2020-04-12 14:00:00+00:00,0.008595026329628115,0.0008326719188540348,0.008041005907065385,-0.0005540204225628481,-0.007762354410774196,0.007208333988211235,0.0004955024968839612,0.007703836485095298
2020-04-12 15:00:00+00:00,0.0030383000070598235,0.0,0.0019567431932280797,-0.001081556813831905,-0.0030383000070599003,0.0019567431932280797,0.0004402339480136299,0.0023969771412416714
2020-04-12 16:00:00+00:00,0.009956310136529995,0.0011149892077633881,0.00955938084649657,-0.0003969292900332811,-0.0088413209287666,0.008444391638733218,0.001912659409297987,0.01035705104803119
2020-04-12 17:00:00+00:00,0.005485599210290738,0.005164306404921273,0.0032496823925085732,-0.0022359168177822635,-0.00032129280536960655,-0.0019146240124126132,0.0013349959026770347,-0.0005796281097356389
2020-04-12 18:00:00+00:00,0.005494269422730076,0.003946257732961041,0.00045235094924641684,-0.005041918473483586,-0.0015480116897687835,-0.0034939067837146927,0.0014513739024083602,-0.002042532881306423
2020-04-12 19:00:00+00:00,0.00739720202424255,0.0003950432033588882,0.00739720202424255,0.0,-0.007002158820883777,0.007002158820883883,-0.00024124484116764465,0.006760913979716215
2020-04-12 20:00:00+00:00,0.005441736537746277,0.005441736537746277,0.0025336472847686544,-0.0029080892529775677,0.0,-0.0029080892529775677,0.0005119306636950738,-0.0023961585892823428
2020-04-12 21:00:00+00:00,0.0030882904295280638,0.00032815158583170194,0.00122312532931143,-0.0018651651002166713,-0.0027601388436961174,0.0008949737434794052,-1.4066621727247822e-05,0.000880907121752243
2020-04-12 22:00:00+00:00,0.013965285466764447,0.011380578920462563,0.0,-0.013965285466764303,-0.0025847065463017946,-0.011380578920462472,0.0014474924824304958,-0.00993308643803195
2020-04-13 00:00:00+00:00,0.033659715017674174,0.029031635665777728,0.0018060331969904178,-0.03185368182068366,-0.004628079351896362,-0.02722560246878735,-0.011321071691155163,-0.03854667415994245
2020-04-13 01:00:00+00:00,0.01069653216118398,0.01002620546535367,0.0027152249299523387,-0.007981307231231811,-0.0006703266958304106,-0.007310980535401443,-0.0018421853372584825,-0.009153165872659928
2020-04-13 02:00:00+00:00,0.005839672629499637,0.0,0.0045393496796415226,-0.001300322949858129,-0.005839672629499766,0.0045393496796415226,0.00039569207646939186,0.004935041756110961
2020-04-13 03:00:00+00:00,0.004229991215389354,0.004219781849740326,0.0015973878915384043,-0.002632603323851054,-1.0209365649189409e-05,-0.0026223939582018727,-0.001540890585094178,-0.004163284543296031
2020-04-13 04:00:00+00:00,0.007773896860722752,0.00388332428650283,0.006591721903996496,-0.0011821749567261888,-0.003890572574220036,0.0027083976174937362,-0.0007131560146407923,0.0019952416028529802
